corridor,date,load,n,dow,is_weekend,month,dom,lag1,lag7,roll7,roll14,corridor_cat
Bellary Road 1,2024-02-07,3.0,3.0,2,0,2,7,2.0,2.0,3.2857142857142856,3.7142857142857144,Bellary Road 1
Bellary Road 1,2024-02-08,1.0,1.0,3,0,2,8,3.0,3.0,3.4285714285714284,3.0714285714285716,Bellary Road 1
Bellary Road 1,2024-02-09,1.0,1.0,4,0,2,9,1.0,9.0,3.0,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-02-10,5.0,5.0,5,1,2,10,1.0,4.0,2.857142857142857,2.357142857142857,Bellary Road 1
Bellary Road 1,2024-02-11,2.0,2.0,6,1,2,11,5.0,1.0,2.857142857142857,2.7142857142857144,Bellary Road 1
Bellary Road 1,2024-02-12,1.0,1.0,0,0,2,12,2.0,3.0,3.0,2.7857142857142856,Bellary Road 1
Bellary Road 1,2024-02-13,6.0,6.0,1,0,2,13,1.0,2.0,2.7142857142857144,2.7857142857142856,Bellary Road 1
Bellary Road 1,2024-02-14,1.0,1.0,2,0,2,14,6.0,3.0,2.7142857142857144,3.0,Bellary Road 1
Bellary Road 1,2024-02-15,10.0,8.0,3,0,2,15,1.0,1.0,2.857142857142857,3.142857142857143,Bellary Road 1
Bellary Road 1,2024-02-16,6.0,5.0,4,0,2,16,10.0,1.0,2.4285714285714284,2.7142857142857144,Bellary Road 1
Bellary Road 1,2024-02-17,4.0,2.0,5,1,2,17,6.0,5.0,2.4285714285714284,2.642857142857143,Bellary Road 1
Bellary Road 1,2024-02-18,10.0,10.0,6,1,2,18,4.0,2.0,2.0,2.4285714285714284,Bellary Road 1
Bellary Road 1,2024-02-19,3.0,3.0,0,0,2,19,10.0,1.0,2.142857142857143,2.5714285714285716,Bellary Road 1
Bellary Road 1,2024-02-20,7.0,7.0,1,0,2,20,3.0,6.0,2.2857142857142856,2.5,Bellary Road 1
Bellary Road 1,2024-02-21,6.0,6.0,2,0,2,21,7.0,1.0,1.8571428571428572,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-02-22,6.0,5.0,3,0,2,22,6.0,10.0,2.0,2.4285714285714284,Bellary Road 1
Bellary Road 1,2024-02-23,1.0,1.0,4,0,2,23,6.0,6.0,2.0,2.2142857142857144,Bellary Road 1
Bellary Road 1,2024-02-24,2.0,2.0,5,1,2,24,1.0,4.0,1.8571428571428572,2.142857142857143,Bellary Road 1
Bellary Road 1,2024-02-25,4.0,4.0,6,1,2,25,2.0,10.0,1.5714285714285714,1.7857142857142858,Bellary Road 1
Bellary Road 1,2024-02-26,3.0,3.0,0,0,2,26,4.0,3.0,1.4285714285714286,1.7857142857142858,Bellary Road 1
Bellary Road 1,2024-02-27,3.0,2.0,1,0,2,27,3.0,7.0,1.4285714285714286,1.8571428571428572,Bellary Road 1
Bellary Road 1,2024-02-28,2.0,2.0,2,0,2,28,3.0,6.0,1.8571428571428572,1.8571428571428572,Bellary Road 1
Bellary Road 1,2024-02-29,1.0,1.0,3,0,2,29,2.0,6.0,1.4285714285714286,1.7142857142857142,Bellary Road 1
Bellary Road 1,2024-03-01,5.0,2.0,4,0,3,1,1.0,1.0,1.5714285714285714,1.7857142857142858,Bellary Road 1
Bellary Road 1,2024-03-02,0.0,0.0,5,1,3,2,5.0,2.0,2.0,1.9285714285714286,Bellary Road 1
Bellary Road 1,2024-03-03,6.0,6.0,6,1,3,3,0.0,4.0,2.5714285714285716,2.0714285714285716,Bellary Road 1
Bellary Road 1,2024-03-04,3.0,3.0,0,0,3,4,6.0,3.0,2.4285714285714284,1.9285714285714286,Bellary Road 1
Bellary Road 1,2024-03-05,6.0,5.0,1,0,3,5,3.0,3.0,2.5714285714285716,2.0,Bellary Road 1
Bellary Road 1,2024-03-06,2.0,2.0,2,0,3,6,6.0,2.0,2.4285714285714284,2.142857142857143,Bellary Road 1
Bellary Road 1,2024-03-07,27.0,19.0,3,0,3,7,2.0,1.0,2.857142857142857,2.142857142857143,Bellary Road 1
Bellary Road 1,2024-03-08,4.0,4.0,4,0,3,8,27.0,5.0,3.5714285714285716,2.5714285714285716,Bellary Road 1
Bellary Road 1,2024-03-09,3.0,3.0,5,1,3,9,4.0,0.0,3.142857142857143,2.5714285714285716,Bellary Road 1
Bellary Road 1,2024-03-10,5.0,5.0,6,1,3,10,3.0,6.0,2.7142857142857144,2.642857142857143,Bellary Road 1
Bellary Road 1,2024-03-11,5.0,5.0,0,0,3,11,5.0,3.0,2.5714285714285716,2.5,Bellary Road 1
Bellary Road 1,2024-03-12,1.0,1.0,1,0,3,12,5.0,6.0,2.2857142857142856,2.4285714285714284,Bellary Road 1
Bellary Road 1,2024-03-13,6.0,5.0,2,0,3,13,1.0,2.0,2.142857142857143,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-03-14,7.0,7.0,3,0,3,14,6.0,27.0,2.4285714285714284,2.642857142857143,Bellary Road 1
Bellary Road 1,2024-03-15,2.0,2.0,4,0,3,15,7.0,4.0,1.4285714285714286,2.5,Bellary Road 1
Bellary Road 1,2024-03-16,9.0,8.0,5,1,3,16,2.0,3.0,1.8571428571428572,2.5,Bellary Road 1
Bellary Road 1,2024-03-17,5.0,5.0,6,1,3,17,9.0,5.0,1.8571428571428572,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-03-18,3.0,3.0,0,0,3,18,5.0,5.0,2.0,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-03-19,4.0,4.0,1,0,3,19,3.0,1.0,1.8571428571428572,2.0714285714285716,Bellary Road 1
Bellary Road 1,2024-03-20,3.0,3.0,2,0,3,20,4.0,6.0,1.8571428571428572,2.0,Bellary Road 1
Bellary Road 1,2024-03-21,3.0,3.0,3,0,3,21,3.0,7.0,1.4285714285714286,1.9285714285714286,Bellary Road 1
Bellary Road 1,2024-03-22,5.0,5.0,4,0,3,22,3.0,2.0,1.4285714285714286,1.4285714285714286,Bellary Road 1
Bellary Road 1,2024-03-23,2.0,2.0,5,1,3,23,5.0,9.0,1.5714285714285714,1.7142857142857142,Bellary Road 1
Bellary Road 1,2024-03-24,1.0,1.0,6,1,3,24,2.0,5.0,1.5714285714285714,1.7142857142857142,Bellary Road 1
Bellary Road 1,2024-03-25,5.0,5.0,0,0,3,25,1.0,3.0,1.5714285714285714,1.7857142857142858,Bellary Road 1
Bellary Road 1,2024-03-26,11.0,11.0,1,0,3,26,5.0,4.0,1.4285714285714286,1.6428571428571428,Bellary Road 1
Bellary Road 1,2024-03-27,7.0,7.0,2,0,3,27,11.0,3.0,1.8571428571428572,1.8571428571428572,Bellary Road 1
Bellary Road 1,2024-03-28,4.0,4.0,3,0,3,28,7.0,3.0,1.5714285714285714,1.5,Bellary Road 1
Bellary Road 1,2024-03-29,7.0,6.0,4,0,3,29,4.0,5.0,2.142857142857143,1.7857142857142858,Bellary Road 1
Bellary Road 1,2024-03-30,8.0,8.0,5,1,3,30,7.0,2.0,2.142857142857143,1.8571428571428572,Bellary Road 1
Bellary Road 1,2024-03-31,5.0,5.0,6,1,3,31,8.0,1.0,2.4285714285714284,2.0,Bellary Road 1
Bellary Road 1,2024-04-01,2.0,2.0,0,0,4,1,5.0,5.0,2.2857142857142856,1.9285714285714286,Bellary Road 1
Bellary Road 1,2024-04-02,7.0,7.0,1,0,4,2,2.0,11.0,2.5714285714285716,2.0,Bellary Road 1
Bellary Road 1,2024-04-03,6.0,6.0,2,0,4,3,7.0,7.0,2.4285714285714284,2.142857142857143,Bellary Road 1
Bellary Road 1,2024-04-04,3.0,3.0,3,0,4,4,6.0,4.0,3.0,2.2857142857142856,Bellary Road 1
Bellary Road 1,2024-04-05,6.0,6.0,4,0,4,5,3.0,7.0,3.0,2.5714285714285716,Bellary Road 1
Bellary Road 1,2024-04-06,2.0,2.0,5,1,4,6,6.0,8.0,3.142857142857143,2.642857142857143,Bellary Road 1
Bellary Road 1,2024-04-07,8.0,8.0,6,1,4,7,2.0,5.0,2.7142857142857144,2.5714285714285716,Bellary Road 1
Bellary Road 1,2024-04-08,2.0,2.0,0,0,4,8,8.0,2.0,2.857142857142857,2.5714285714285716,Bellary Road 1
Bellary Road 2,2023-11-23,2.0,2.0,3,0,11,23,2.0,5.0,1.5714285714285714,0.9285714285714286,Bellary Road 2
Bellary Road 2,2023-11-24,1.0,1.0,4,0,11,24,2.0,2.0,1.2857142857142858,0.9285714285714286,Bellary Road 2
Bellary Road 2,2023-11-25,4.0,4.0,5,1,11,25,1.0,1.0,1.1428571428571428,0.8571428571428571,Bellary Road 2
Bellary Road 2,2023-11-26,5.0,5.0,6,1,11,26,4.0,3.0,1.0,0.9285714285714286,Bellary Road 2
Bellary Road 2,2023-11-27,2.0,1.0,0,0,11,27,5.0,2.0,1.0,0.9285714285714286,Bellary Road 2
Bellary Road 2,2023-11-28,1.0,1.0,1,0,11,28,2.0,3.0,0.5714285714285714,0.9285714285714286,Bellary Road 2
Bellary Road 2,2023-11-29,0.0,0.0,2,0,11,29,1.0,2.0,0.14285714285714285,0.8571428571428571,Bellary Road 2
Bellary Road 2,2023-11-30,7.0,7.0,3,0,11,30,0.0,2.0,0.14285714285714285,0.8571428571428571,Bellary Road 2
Bellary Road 2,2023-12-01,2.0,2.0,4,0,12,1,7.0,1.0,0.14285714285714285,0.7142857142857143,Bellary Road 2
Bellary Road 2,2023-12-02,5.0,5.0,5,1,12,2,2.0,4.0,0.2857142857142857,0.7142857142857143,Bellary Road 2
Bellary Road 2,2023-12-03,1.0,1.0,6,1,12,3,5.0,5.0,0.14285714285714285,0.5714285714285714,Bellary Road 2
Bellary Road 2,2023-12-04,6.0,3.0,0,0,12,4,1.0,2.0,0.2857142857142857,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-05,0.0,0.0,1,0,12,5,6.0,1.0,0.2857142857142857,0.42857142857142855,Bellary Road 2
Bellary Road 2,2023-12-06,5.0,5.0,2,0,12,6,0.0,0.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-07,0.0,0.0,3,0,12,7,5.0,7.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-08,11.0,6.0,4,0,12,8,0.0,2.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-09,2.0,2.0,5,1,12,9,11.0,5.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-10,2.0,2.0,6,1,12,10,2.0,1.0,0.14285714285714285,0.14285714285714285,Bellary Road 2
Bellary Road 2,2023-12-11,0.0,0.0,0,0,12,11,2.0,6.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2023-12-12,2.0,2.0,1,0,12,12,0.0,0.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-13,4.0,4.0,2,0,12,13,2.0,5.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-14,2.0,1.0,3,0,12,14,4.0,0.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-15,1.0,1.0,4,0,12,15,2.0,11.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-16,9.0,5.0,5,1,12,16,1.0,2.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-17,6.0,6.0,6,1,12,17,9.0,2.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-18,4.0,4.0,0,0,12,18,6.0,0.0,0.2857142857142857,0.14285714285714285,Bellary Road 2
Bellary Road 2,2023-12-19,5.0,5.0,1,0,12,19,4.0,2.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2023-12-20,2.0,2.0,2,0,12,20,5.0,4.0,0.42857142857142855,0.2857142857142857,Bellary Road 2
Bellary Road 2,2023-12-21,0.0,0.0,3,0,12,21,2.0,2.0,0.5714285714285714,0.35714285714285715,Bellary Road 2
Bellary Road 2,2023-12-22,3.0,3.0,4,0,12,22,0.0,1.0,0.8571428571428571,0.5,Bellary Road 2
Bellary Road 2,2023-12-23,2.0,2.0,5,1,12,23,3.0,9.0,1.0,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-24,5.0,4.0,6,1,12,24,2.0,6.0,1.0,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-25,6.0,5.0,0,0,12,25,5.0,4.0,1.0,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-26,3.0,3.0,1,0,12,26,6.0,5.0,1.0,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-27,0.0,0.0,2,0,12,27,3.0,2.0,0.8571428571428571,0.6428571428571429,Bellary Road 2
Bellary Road 2,2023-12-28,2.0,2.0,3,0,12,28,0.0,0.0,1.0,0.7857142857142857,Bellary Road 2
Bellary Road 2,2023-12-29,3.0,3.0,4,0,12,29,2.0,3.0,0.7142857142857143,0.7857142857142857,Bellary Road 2
Bellary Road 2,2023-12-30,9.0,7.0,5,1,12,30,3.0,2.0,0.5714285714285714,0.7857142857142857,Bellary Road 2
Bellary Road 2,2023-12-31,3.0,3.0,6,1,12,31,9.0,5.0,0.5714285714285714,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-01,2.0,2.0,0,0,1,1,3.0,6.0,0.7142857142857143,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-02,2.0,1.0,1,0,1,2,2.0,3.0,0.5714285714285714,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-03,6.0,6.0,2,0,1,3,2.0,0.0,0.5714285714285714,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-01-04,0.0,0.0,3,0,1,4,6.0,2.0,0.2857142857142857,0.6428571428571429,Bellary Road 2
Bellary Road 2,2024-01-05,2.0,2.0,4,0,1,5,0.0,3.0,0.42857142857142855,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-01-06,6.0,6.0,5,1,1,6,2.0,9.0,0.2857142857142857,0.42857142857142855,Bellary Road 2
Bellary Road 2,2024-01-07,6.0,4.0,6,1,1,7,6.0,3.0,0.42857142857142855,0.5,Bellary Road 2
Bellary Road 2,2024-01-08,0.0,0.0,0,0,1,8,6.0,2.0,0.7142857142857143,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-01-09,1.0,1.0,1,0,1,9,0.0,2.0,1.2857142857142858,0.9285714285714286,Bellary Road 2
Bellary Road 2,2024-01-10,6.0,6.0,2,0,1,10,1.0,6.0,1.4285714285714286,1.0,Bellary Road 2
Bellary Road 2,2024-01-11,1.0,1.0,3,0,1,11,6.0,0.0,1.4285714285714286,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-12,6.0,5.0,4,0,1,12,1.0,2.0,1.2857142857142858,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-13,1.0,1.0,5,1,1,13,6.0,6.0,1.4285714285714286,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-14,7.0,7.0,6,1,1,14,1.0,6.0,1.2857142857142858,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-15,1.0,1.0,0,0,1,15,7.0,0.0,0.8571428571428571,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-16,8.0,7.0,1,0,1,16,1.0,1.0,0.2857142857142857,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-17,0.0,0.0,2,0,1,17,8.0,6.0,0.14285714285714285,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-18,0.0,0.0,3,0,1,18,0.0,1.0,0.2857142857142857,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-01-19,2.0,2.0,4,0,1,19,0.0,6.0,0.2857142857142857,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-20,0.0,0.0,5,1,1,20,2.0,1.0,0.14285714285714285,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-01-21,4.0,3.0,6,1,1,21,0.0,7.0,0.14285714285714285,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-01-22,2.0,2.0,0,0,1,22,4.0,1.0,0.14285714285714285,0.5,Bellary Road 2
Bellary Road 2,2024-01-23,4.0,3.0,1,0,1,23,2.0,8.0,0.14285714285714285,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-01-24,11.0,9.0,2,0,1,24,4.0,0.0,0.14285714285714285,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-01-25,15.0,12.0,3,0,1,25,11.0,0.0,0.2857142857142857,0.2857142857142857,Bellary Road 2
Bellary Road 2,2024-01-26,0.0,0.0,4,0,1,26,15.0,2.0,0.2857142857142857,0.2857142857142857,Bellary Road 2
Bellary Road 2,2024-01-27,0.0,0.0,5,1,1,27,0.0,0.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-01-28,1.0,1.0,6,1,1,28,0.0,4.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-01-29,2.0,2.0,0,0,1,29,1.0,2.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-01-30,0.0,0.0,1,0,1,30,2.0,4.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-01-31,1.0,1.0,2,0,1,31,0.0,11.0,0.2857142857142857,0.21428571428571427,Bellary Road 2
Bellary Road 2,2024-02-01,7.0,5.0,3,0,2,1,1.0,15.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-02-02,2.0,2.0,4,0,2,2,7.0,0.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-02-03,5.0,5.0,5,1,2,3,2.0,0.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-02-04,1.0,1.0,6,1,2,4,5.0,1.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-02-05,4.0,4.0,0,0,2,5,1.0,2.0,0.0,0.14285714285714285,Bellary Road 2
Bellary Road 2,2024-02-06,3.0,3.0,1,0,2,6,4.0,0.0,0.8571428571428571,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-02-07,2.0,2.0,2,0,2,7,3.0,1.0,0.8571428571428571,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-02-08,4.0,3.0,3,0,2,8,2.0,7.0,1.2857142857142858,0.6428571428571429,Bellary Road 2
Bellary Road 2,2024-02-09,1.0,1.0,4,0,2,9,4.0,2.0,1.7142857142857142,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-02-10,5.0,5.0,5,1,2,10,1.0,5.0,1.7142857142857142,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-02-11,2.0,2.0,6,1,2,11,5.0,1.0,1.8571428571428572,0.9285714285714286,Bellary Road 2
Bellary Road 2,2024-02-12,2.0,2.0,0,0,2,12,2.0,4.0,1.8571428571428572,0.9285714285714286,Bellary Road 2
Bellary Road 2,2024-02-13,3.0,3.0,1,0,2,13,2.0,3.0,1.1428571428571428,1.0,Bellary Road 2
Bellary Road 2,2024-02-14,3.0,3.0,2,0,2,14,3.0,2.0,1.5714285714285714,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-02-15,1.0,1.0,3,0,2,15,3.0,4.0,1.8571428571428572,1.5714285714285714,Bellary Road 2
Bellary Road 2,2024-02-16,1.0,1.0,4,0,2,16,1.0,1.0,1.7142857142857142,1.7142857142857142,Bellary Road 2
Bellary Road 2,2024-02-17,2.0,2.0,5,1,2,17,1.0,5.0,1.8571428571428572,1.7857142857142858,Bellary Road 2
Bellary Road 2,2024-02-18,3.0,3.0,6,1,2,18,2.0,2.0,1.7142857142857142,1.7857142857142858,Bellary Road 2
Bellary Road 2,2024-02-19,3.0,3.0,0,0,2,19,3.0,2.0,1.7142857142857142,1.7857142857142858,Bellary Road 2
Bellary Road 2,2024-02-20,0.0,0.0,1,0,2,20,3.0,3.0,1.5714285714285714,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-02-21,4.0,4.0,2,0,2,21,0.0,3.0,1.2857142857142858,1.4285714285714286,Bellary Road 2
Bellary Road 2,2024-02-22,1.0,1.0,3,0,2,22,4.0,1.0,0.5714285714285714,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-02-23,0.0,0.0,4,0,2,23,1.0,1.0,0.7142857142857143,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-02-24,0.0,0.0,5,1,2,24,0.0,2.0,0.7142857142857143,1.2857142857142858,Bellary Road 2
Bellary Road 2,2024-02-25,2.0,2.0,6,1,2,25,0.0,3.0,0.8571428571428571,1.2857142857142858,Bellary Road 2
Bellary Road 2,2024-02-26,3.0,3.0,0,0,2,26,2.0,3.0,1.1428571428571428,1.4285714285714286,Bellary Road 2
Bellary Road 2,2024-02-27,3.0,3.0,1,0,2,27,3.0,0.0,1.1428571428571428,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-02-28,1.0,1.0,2,0,2,28,3.0,4.0,1.4285714285714286,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-02-29,2.0,2.0,3,0,2,29,1.0,1.0,1.7142857142857142,1.1428571428571428,Bellary Road 2
Bellary Road 2,2024-03-01,3.0,3.0,4,0,3,1,2.0,0.0,1.4285714285714286,1.0714285714285714,Bellary Road 2
Bellary Road 2,2024-03-02,4.0,4.0,5,1,3,2,3.0,0.0,1.5714285714285714,1.1428571428571428,Bellary Road 2
Bellary Road 2,2024-03-03,1.0,1.0,6,1,3,3,4.0,2.0,1.5714285714285714,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-03-04,4.0,4.0,0,0,3,4,1.0,3.0,1.2857142857142858,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-03-05,2.0,2.0,1,0,3,5,4.0,3.0,1.5714285714285714,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-03-06,4.0,4.0,2,0,3,6,2.0,1.0,1.2857142857142858,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-03-07,7.0,7.0,3,0,3,7,4.0,2.0,1.0,1.3571428571428572,Bellary Road 2
Bellary Road 2,2024-03-08,0.0,0.0,4,0,3,8,7.0,3.0,1.0,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-03-09,1.0,1.0,5,1,3,9,0.0,4.0,0.8571428571428571,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-03-10,0.0,0.0,6,1,3,10,1.0,1.0,0.7142857142857143,1.1428571428571428,Bellary Road 2
Bellary Road 2,2024-03-11,2.0,2.0,0,0,3,11,0.0,4.0,0.7142857142857143,1.0,Bellary Road 2
Bellary Road 2,2024-03-12,1.0,1.0,1,0,3,12,2.0,2.0,0.42857142857142855,1.0,Bellary Road 2
Bellary Road 2,2024-03-13,6.0,5.0,2,0,3,13,1.0,4.0,0.2857142857142857,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-03-14,0.0,0.0,3,0,3,14,6.0,7.0,0.42857142857142855,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-03-15,3.0,3.0,4,0,3,15,0.0,0.0,0.42857142857142855,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-03-16,1.0,1.0,5,1,3,16,3.0,1.0,0.42857142857142855,0.6428571428571429,Bellary Road 2
Bellary Road 2,2024-03-17,1.0,1.0,6,1,3,17,1.0,0.0,0.42857142857142855,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-03-18,1.0,1.0,0,0,3,18,1.0,2.0,0.42857142857142855,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-03-19,1.0,1.0,1,0,3,19,1.0,1.0,0.42857142857142855,0.42857142857142855,Bellary Road 2
Bellary Road 2,2024-03-20,3.0,3.0,2,0,3,20,1.0,6.0,0.5714285714285714,0.42857142857142855,Bellary Road 2
Bellary Road 2,2024-03-21,0.0,0.0,3,0,3,21,3.0,0.0,0.7142857142857143,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-03-22,4.0,4.0,4,0,3,22,0.0,3.0,0.7142857142857143,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-03-23,1.0,1.0,5,1,3,23,4.0,1.0,0.7142857142857143,0.5714285714285714,Bellary Road 2
Bellary Road 2,2024-03-24,1.0,1.0,6,1,3,24,1.0,1.0,0.8571428571428571,0.6428571428571429,Bellary Road 2
Bellary Road 2,2024-03-25,0.0,0.0,0,0,3,25,1.0,1.0,1.2857142857142858,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-03-26,4.0,3.0,1,0,3,26,0.0,1.0,1.2857142857142858,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-03-27,1.0,1.0,2,0,3,27,4.0,3.0,2.0,1.2857142857142858,Bellary Road 2
Bellary Road 2,2024-03-28,4.0,4.0,3,0,3,28,1.0,0.0,1.7142857142857142,1.2142857142857142,Bellary Road 2
Bellary Road 2,2024-03-29,4.0,3.0,4,0,3,29,4.0,4.0,1.5714285714285714,1.1428571428571428,Bellary Road 2
Bellary Road 2,2024-03-30,3.0,3.0,5,1,3,30,4.0,1.0,1.4285714285714286,1.0714285714285714,Bellary Road 2
Bellary Road 2,2024-03-31,0.0,0.0,6,1,3,31,3.0,1.0,1.2857142857142858,1.0714285714285714,Bellary Road 2
Bellary Road 2,2024-04-01,2.0,2.0,0,0,4,1,0.0,0.0,0.8571428571428571,1.0714285714285714,Bellary Road 2
Bellary Road 2,2024-04-02,3.0,3.0,1,0,4,2,2.0,4.0,1.0,1.1428571428571428,Bellary Road 2
Bellary Road 2,2024-04-03,5.0,5.0,2,0,4,3,3.0,1.0,0.14285714285714285,1.0714285714285714,Bellary Road 2
Bellary Road 2,2024-04-04,4.0,4.0,3,0,4,4,5.0,4.0,0.14285714285714285,0.9285714285714286,Bellary Road 2
Bellary Road 2,2024-04-05,5.0,5.0,4,0,4,5,4.0,4.0,0.14285714285714285,0.8571428571428571,Bellary Road 2
Bellary Road 2,2024-04-06,0.0,0.0,5,1,4,6,5.0,3.0,0.14285714285714285,0.7857142857142857,Bellary Road 2
Bellary Road 2,2024-04-07,1.0,1.0,6,1,4,7,0.0,0.0,0.14285714285714285,0.7142857142857143,Bellary Road 2
Bellary Road 2,2024-04-08,1.0,1.0,0,0,4,8,1.0,2.0,0.14285714285714285,0.5,Bellary Road 2
CBD 2,2023-11-23,1.0,1.0,3,0,11,23,0.0,1.0,1.1428571428571428,1.0,CBD 2
CBD 2,2023-11-24,1.0,1.0,4,0,11,24,1.0,2.0,0.8571428571428571,1.0,CBD 2
CBD 2,2023-11-25,0.0,0.0,5,1,11,25,1.0,1.0,0.5714285714285714,0.9285714285714286,CBD 2
CBD 2,2023-11-26,0.0,0.0,6,1,11,26,0.0,0.0,0.5714285714285714,0.9285714285714286,CBD 2
CBD 2,2023-11-27,0.0,0.0,0,0,11,27,0.0,0.0,0.5714285714285714,0.9285714285714286,CBD 2
CBD 2,2023-11-28,1.0,1.0,1,0,11,28,0.0,0.0,0.5714285714285714,1.0,CBD 2
CBD 2,2023-11-29,1.0,1.0,2,0,11,29,1.0,0.0,0.42857142857142855,0.8571428571428571,CBD 2
CBD 2,2023-11-30,1.0,1.0,3,0,11,30,1.0,1.0,0.14285714285714285,0.6428571428571429,CBD 2
CBD 2,2023-12-01,1.0,1.0,4,0,12,1,1.0,1.0,0.2857142857142857,0.5714285714285714,CBD 2
CBD 2,2023-12-02,0.0,0.0,5,1,12,2,1.0,0.0,0.7142857142857143,0.6428571428571429,CBD 2
CBD 2,2023-12-03,1.0,1.0,6,1,12,3,0.0,0.0,0.7142857142857143,0.6428571428571429,CBD 2
CBD 2,2023-12-04,0.0,0.0,0,0,12,4,1.0,0.0,0.7142857142857143,0.6428571428571429,CBD 2
CBD 2,2023-12-05,0.0,0.0,1,0,12,5,0.0,1.0,0.5714285714285714,0.5714285714285714,CBD 2
